housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
24.0,1705.0,479.0,2037.0,459.0,2.4219,13.75
38.0,1643.0,489.0,1196.0,406.0,1.2275,6.41
32.0,1293.0,317.0,1109.0,286.0,1.1786,4.56
36.0,3094.0,556.0,1672.0,545.0,4.2143,14.69
52.0,2094.0,568.0,920.0,503.0,4.2015,41.25
33.0,3713.0,718.0,2106.0,720.0,4.0023,18.55
34.0,3258.0,610.0,1810.0,633.0,5.1145,21.99
25.0,2224.0,580.0,985.0,516.0,3.1305,26.88
52.0,2721.0,581.0,1043.0,519.0,3.7545,38.37
14.0,3803.0,689.0,1129.0,477.0,2.7188,13.7
36.0,1359.0,317.0,1557.0,370.0,2.7955,15.75
52.0,2442.0,449.0,1188.0,436.0,4.3909,31.77
34.0,982.0,148.0,498.0,156.0,6.3214,22.08
23.0,4776.0,1316.0,4797.0,1187.0,2.1667,14.26
36.0,1019.0,168.0,602.0,169.0,2.625,21.0
35.0,757.0,151.0,474.0,132.0,3.7361,17.98
27.0,2311.0,632.0,2936.0,609.0,2.5651,17.14
21.0,10687.0,1540.0,4552.0,1520.0,6.6478,33.34
36.0,613.0,166.0,425.0,147.0,2.2031,9.38
17.0,1388.0,386.0,775.0,320.0,1.2049,4.4
21.0,2990.0,691.0,2108.0,660.0,2.0135,8.3
33.0,2573.0,436.0,1084.0,443.0,4.2417,29.41
27.0,5665.0,1281.0,3612.0,1191.0,3.0542,14.21
14.0,2323.0,373.0,1057.0,372.0,6.2513,24.09
8.0,7505.0,1089.0,3325.0,1016.0,5.2699,20.42
33.0,2731.0,456.0,1263.0,445.0,4.5568,17.53
35.0,3315.0,744.0,2425.0,687.0,3.5521,18.28
41.0,1807.0,493.0,1731.0,471.0,1.2347,11.17
24.0,3613.0,973.0,2002.0,931.0,1.9469999999999998,14.75
19.0,1858.0,359.0,790.0,347.0,4.5156,33.93
27.0,1827.0,509.0,852.0,450.0,2.0901,5.25
5.0,3821.0,705.0,2179.0,694.0,3.7821,8.04
24.0,3912.0,809.0,1926.0,762.0,2.6875,11.63
52.0,2071.0,362.0,825.0,364.0,4.2414,28.48
16.0,4928.0,960.0,2132.0,853.0,2.7983,11.25
41.0,619.0,138.0,636.0,145.0,2.5083,11.81
47.0,1885.0,361.0,954.0,357.0,3.8512,17.13
35.0,1973.0,332.0,1257.0,296.0,8.9565,50.0001
22.0,3488.0,452.0,1479.0,458.0,7.1687,38.44
33.0,828.0,123.0,373.0,133.0,5.5,14.62
39.0,768.0,162.0,264.0,118.0,5.3245,25.0
44.0,1886.0,399.0,1167.0,372.0,3.1042,21.98
17.0,2474.0,480.0,1649.0,453.0,3.275,15.65
45.0,1213.0,206.0,529.0,231.0,5.6629,23.4
30.0,1773.0,356.0,905.0,352.0,4.3056,33.6
52.0,1560.0,307.0,757.0,315.0,2.7083,19.91
36.0,1751.0,438.0,1175.0,419.0,3.0739,21.86
22.0,1440.0,267.0,774.0,249.0,3.9821,20.43
9.0,1245.0,234.0,517.0,187.0,3.125,9.34
25.0,3295.0,824.0,1477.0,770.0,1.8325,10.58
6.0,3694.0,574.0,1554.0,527.0,6.8333,34.8
38.0,1475.0,269.0,827.0,265.0,4.7663,19.16
45.0,1585.0,329.0,981.0,373.0,3.0313,13.58
19.0,2778.0,431.0,1092.0,451.0,5.2561,12.13
26.0,4486.0,554.0,1598.0,549.0,10.1454,50.0001
6.0,3218.0,949.0,2295.0,876.0,3.0926,41.85
30.0,4255.0,773.0,2129.0,730.0,4.5185,14.25
35.0,2707.0,481.0,1595.0,479.0,3.9018,9.15
12.0,3605.0,576.0,1556.0,549.0,4.9,20.37
32.0,3400.0,736.0,1487.0,694.0,3.0,22.32
18.0,2541.0,414.0,1276.0,405.0,5.1857,22.01
23.0,7995.0,1254.0,3484.0,1198.0,6.5948,40.4
15.0,10860.0,1653.0,4178.0,1581.0,6.3249,26.21
46.0,1651.0,410.0,512.0,397.0,4.0179,35.0
33.0,2180.0,522.0,1634.0,467.0,3.0114,16.7
36.0,665.0,114.0,273.0,112.0,3.7321,22.37
7.0,5151.0,867.0,2553.0,805.0,4.075,19.5
30.0,1273.0,343.0,1082.0,325.0,2.5104,22.81
52.0,3706.0,531.0,1205.0,504.0,6.6828,37.09
52.0,1683.0,266.0,646.0,256.0,4.0481,9.73
7.0,3292.0,698.0,1911.0,702.0,3.89,14.03
32.0,1991.0,504.0,1139.0,423.0,2.0353,11.36
10.0,443.0,111.0,48.0,21.0,3.125,7.13
37.0,1534.0,315.0,1147.0,322.0,2.5643,5.98
32.0,1931.0,298.0,948.0,314.0,5.3847,32.92
45.0,1750.0,371.0,847.0,354.0,1.7062,7.74
48.0,1614.0,320.0,684.0,318.0,4.2218,18.1
27.0,2248.0,466.0,1644.0,453.0,3.2545,13.12
21.0,3824.0,634.0,1818.0,600.0,3.7119999999999997,13.9
25.0,3434.0,835.0,1749.0,657.0,3.2539,19.9
37.0,2216.0,497.0,2445.0,506.0,3.8421,17.4
30.0,3161.0,813.0,1865.0,771.0,2.7139,23.17
18.0,3179.0,526.0,1663.0,507.0,5.9225,26.58
47.0,463.0,134.0,327.0,137.0,2.15,9.72
12.0,4325.0,1191.0,1897.0,1080.0,3.3173,24.74
30.0,3917.0,549.0,1330.0,544.0,6.5617,38.66
18.0,3869.0,773.0,2500.0,726.0,3.6583,12.61
16.0,2918.0,444.0,1697.0,444.0,5.3062,19.55
18.0,1181.0,353.0,781.0,340.0,2.5625,15.31
21.0,3349.0,737.0,1952.0,718.0,3.7273,25.19
21.0,2377.0,322.0,1007.0,328.0,7.9248,50.0001
33.0,1115.0,316.0,583.0,269.0,2.5882,25.83
31.0,3127.0,664.0,1345.0,580.0,1.5774,5.8
16.0,2624.0,527.0,1077.0,520.0,2.125,10.42
44.0,2490.0,430.0,1305.0,411.0,4.8295,14.96
17.0,1962.0,291.0,825.0,267.0,4.8958,18.71
52.0,1170.0,215.0,604.0,207.0,2.6667,32.59
18.0,4026.0,718.0,1731.0,705.0,3.35,11.84
25.0,3121.0,381.0,1278.0,389.0,7.0217,35.79
31.0,3114.0,430.0,1121.0,456.0,6.244,24.0
20.0,1608.0,274.0,862.0,248.0,4.875,9.08
32.0,296.0,139.0,511.0,133.0,1.4444,18.21
23.0,3832.0,774.0,2435.0,747.0,2.2754,5.92
35.0,1499.0,340.0,1141.0,326.0,2.6136,21.36
14.0,4795.0,710.0,2047.0,640.0,4.665,12.13
49.0,3191.0,516.0,1148.0,507.0,6.3538,33.37
29.0,7479.0,977.0,2744.0,943.0,7.5139,39.82
25.0,4625.0,1307.0,1739.0,1191.0,3.3989,48.5
10.0,1922.0,577.0,1595.0,545.0,1.5208,11.88
35.0,2663.0,387.0,1086.0,367.0,5.1498,26.64
35.0,1071.0,290.0,1412.0,274.0,3.1917,11.49
34.0,2169.0,418.0,1169.0,406.0,3.2222,21.87
35.0,2157.0,441.0,1009.0,409.0,1.5827,6.3
28.0,1913.0,486.0,858.0,371.0,1.9962,5.08
52.0,2318.0,328.0,779.0,312.0,7.1754,36.29
25.0,2120.0,381.0,588.0,359.0,3.1187,16.94
14.0,388.0,108.0,35.0,17.0,6.1359,10.63
16.0,1565.0,257.0,893.0,239.0,5.5036,19.23
15.0,1010.0,274.0,649.0,261.0,2.5197,35.0
28.0,3494.0,566.0,1391.0,522.0,5.3637,21.47
27.0,2911.0,562.0,1773.0,580.0,4.6528,18.66
23.0,5647.0,786.0,2050.0,738.0,6.3586,34.83
36.0,690.0,105.0,299.0,109.0,4.0313,19.55
26.0,6777.0,1051.0,3319.0,1061.0,6.3663,27.94
30.0,442.0,103.0,413.0,88.0,1.5694,5.79
25.0,4209.0,731.0,2568.0,703.0,5.2882,22.31
13.0,2903.0,510.0,1844.0,510.0,3.7198,11.29
38.0,3221.0,783.0,2792.0,736.0,2.9118,17.24
34.0,1730.0,427.0,1008.0,393.0,3.9408,32.77
39.0,1228.0,379.0,851.0,341.0,1.899,11.33
19.0,1569.0,351.0,1035.0,352.0,2.9191,15.94
45.0,2142.0,431.0,1318.0,431.0,3.0737,11.16
13.0,3920.0,775.0,2814.0,760.0,4.0616,14.88
34.0,2101.0,426.0,1150.0,377.0,3.0909,9.83
13.0,2455.0,661.0,1975.0,618.0,2.9559,17.36
25.0,3845.0,492.0,1461.0,475.0,10.3979,50.0001
7.0,2021.0,441.0,1615.0,406.0,2.5842,11.13
35.0,2027.0,428.0,879.0,402.0,4.692,33.09
34.0,2995.0,942.0,2626.0,947.0,2.2402,45.0
14.0,1276.0,270.0,867.0,261.0,1.9375,8.09
52.0,4014.0,1069.0,2070.0,927.0,2.8202,44.29
23.0,2491.0,350.0,863.0,348.0,6.7196,30.68
36.0,1657.0,425.0,1689.0,418.0,2.7799,14.93
33.0,240.0,49.0,63.0,22.0,3.625,20.0
52.0,1009.0,231.0,929.0,210.0,2.5,16.25
15.0,6940.0,1019.0,2829.0,990.0,5.4889,23.23
19.0,792.0,232.0,641.0,222.0,0.7445,11.25
28.0,1108.0,284.0,1498.0,289.0,2.4706,8.88
23.0,1618.0,395.0,425.0,244.0,1.9833,11.15
37.0,1337.0,275.0,767.0,273.0,1.6522,5.33
38.0,1235.0,390.0,891.0,376.0,2.7143,28.75
18.0,2105.0,416.0,974.0,385.0,1.6346,6.33
24.0,3924.0,1142.0,7174.0,950.0,4.0972,38.75
25.0,3301.0,678.0,994.0,306.0,3.2262,9.72
37.0,1084.0,271.0,893.0,236.0,1.6213,6.95
23.0,514.0,210.0,367.0,206.0,3.1736,18.13
9.0,2738.0,510.0,1193.0,412.0,4.3958,12.48
35.0,1511.0,274.0,873.0,254.0,5.5608,22.67
31.0,2424.0,533.0,1360.0,452.0,1.871,9.07
52.0,458.0,148.0,1283.0,166.0,1.2863,8.63
35.0,825.0,179.0,670.0,181.0,1.1638,5.79
14.0,999.0,232.0,1037.0,244.0,2.7125,16.61
31.0,1797.0,327.0,796.0,319.0,4.4427,20.45
12.0,2975.0,628.0,1440.0,593.0,2.9896,11.86
33.0,3626.0,502.0,1348.0,480.0,7.6107,42.32
50.0,1345.0,287.0,791.0,254.0,3.5966,24.58
25.0,1137.0,293.0,800.0,281.0,2.4286,23.33
15.0,2448.0,602.0,1666.0,575.0,3.5967,14.16
22.0,1022.0,194.0,517.0,198.0,3.625,9.94
36.0,1249.0,159.0,362.0,143.0,6.8469,44.64
31.0,1860.0,394.0,1848.0,293.0,2.2891,16.25
15.0,5024.0,992.0,3208.0,981.0,3.6025,11.64
33.0,2266.0,365.0,952.0,360.0,5.4349,14.3
34.0,2041.0,517.0,1479.0,495.0,2.1173,15.66
52.0,2416.0,620.0,1188.0,591.0,2.3887,33.75
50.0,2270.0,451.0,1000.0,412.0,2.1221,11.94
52.0,4076.0,920.0,1800.0,815.0,2.7054,18.23
9.0,1442.0,219.0,633.0,230.0,5.0227,16.23
32.0,2697.0,529.0,1417.0,535.0,3.2546,13.41
18.0,5584.0,1303.0,2250.0,1158.0,1.5823,7.24
46.0,1519.0,291.0,573.0,289.0,4.2667,33.88
34.0,2338.0,393.0,1031.0,373.0,6.287000000000001,39.64
36.0,1266.0,228.0,606.0,239.0,3.9702,19.41
42.0,1368.0,468.0,2312.0,484.0,2.5599,15.14
15.0,4420.0,903.0,2373.0,858.0,3.449,14.91
37.0,1082.0,294.0,1146.0,265.0,2.0673,8.85
17.0,2994.0,832.0,1571.0,695.0,2.5902,8.54
42.0,1073.0,220.0,804.0,226.0,3.75,17.26
18.0,1321.0,272.0,754.0,226.0,3.4028,6.75
43.0,1934.0,511.0,1895.0,493.0,2.5029,15.97
40.0,1815.0,428.0,1807.0,413.0,3.0882,16.07
23.0,1829.0,346.0,1277.0,324.0,4.8092,21.74
16.0,2022.0,413.0,1126.0,408.0,2.5655,11.64
40.0,1901.0,679.0,865.0,587.0,2.3417,42.5
33.0,1416.0,686.0,2013.0,614.0,1.9818,20.83
52.0,996.0,228.0,731.0,228.0,2.2697,12.7
16.0,3015.0,829.0,1769.0,807.0,4.0068,24.95
19.0,2153.0,458.0,1317.0,386.0,1.7564,4.26
35.0,1675.0,373.0,1131.0,316.0,1.6722,5.91
22.0,2447.0,556.0,1157.0,556.0,1.8245,8.55
25.0,2616.0,547.0,581.0,343.0,3.1364,30.16
48.0,1502.0,272.0,590.0,265.0,2.5952,19.03
17.0,1145.0,209.0,499.0,202.0,4.6389,16.55
52.0,63.0,12.0,47.0,8.0,7.2423,35.0
52.0,2602.0,714.0,1330.0,647.0,3.5435,27.86
14.0,2096.0,420.0,926.0,397.0,4.0647,18.78
24.0,3930.0,661.0,1831.0,616.0,6.3767,26.9
34.0,3677.0,573.0,1598.0,568.0,6.837999999999999,37.8
16.0,719.0,225.0,801.0,218.0,2.3942,13.33
38.0,267.0,57.0,196.0,60.0,2.3125,7.0
25.0,726.0,274.0,411.0,214.0,3.2375,45.0
29.0,2103.0,380.0,1124.0,387.0,3.0833,8.7
52.0,1045.0,239.0,496.0,216.0,2.9213,19.08
17.0,382.0,86.0,272.0,81.0,1.425,21.25
35.0,2729.0,538.0,969.0,528.0,6.7669,50.0001
26.0,1632.0,376.0,598.0,375.0,3.2125,45.5
37.0,1073.0,265.0,1197.0,250.0,2.7109,13.3
26.0,3218.0,1021.0,2087.0,964.0,3.2875,18.27
43.0,1257.0,232.0,735.0,232.0,3.7167,10.89
27.0,1148.0,206.0,521.0,219.0,4.025,12.81
31.0,3029.0,500.0,1236.0,487.0,5.6022,19.7
10.0,1277.0,488.0,730.0,417.0,1.4803,13.75
22.0,2920.0,636.0,1382.0,499.0,2.0202,7.11
11.0,3628.0,469.0,1488.0,463.0,7.0844,32.5
52.0,191.0,52.0,106.0,49.0,2.0455,7.25
20.0,1996.0,515.0,659.0,295.0,2.8684,6.28
32.0,3690.0,791.0,1804.0,715.0,4.4875,22.27
23.0,3578.0,753.0,1455.0,649.0,4.1898,35.91
18.0,2657.0,496.0,1426.0,483.0,3.5931,7.19
14.0,3731.0,772.0,1679.0,750.0,3.1369,11.96
24.0,3208.0,691.0,1986.0,662.0,1.5506,5.23
20.0,8627.0,1516.0,4071.0,1466.0,4.2198,16.41
12.0,2855.0,598.0,1658.0,586.0,2.3929,8.11
16.0,3004.0,656.0,1948.0,606.0,2.7019,21.69
52.0,1009.0,216.0,614.0,231.0,4.0074,20.08
23.0,2215.0,475.0,1278.0,492.0,4.2955,21.88
47.0,2649.0,684.0,2374.0,607.0,2.3882,13.77
6.0,7916.0,1293.0,2741.0,1204.0,5.6436,27.86
46.0,1393.0,301.0,714.0,295.0,2.8125,22.99
18.0,1715.0,337.0,1166.0,333.0,2.2417,7.92
41.0,465.0,130.0,349.0,138.0,2.0893,11.25
50.0,1966.0,413.0,985.0,403.0,2.3506,13.61
24.0,3541.0,530.0,1591.0,530.0,5.3538,21.25
30.0,2180.0,369.0,1050.0,390.0,6.3688,27.76
17.0,1574.0,262.0,672.0,241.0,7.2929,35.58
23.0,1808.0,408.0,539.0,300.0,3.5682,50.0001
18.0,3469.0,661.0,1452.0,628.0,3.4079,14.75
45.0,3150.0,756.0,1798.0,749.0,1.75,3.79
25.0,1453.0,271.0,695.0,283.0,5.9499,34.58
35.0,1068.0,190.0,514.0,174.0,4.0735,20.87
52.0,2714.0,779.0,1438.0,733.0,3.6031,27.5
29.0,1179.0,313.0,1255.0,308.0,2.5964,17.68
14.0,1731.0,404.0,1269.0,351.0,2.3654,10.79
39.0,1497.0,383.0,1182.0,355.0,1.0648,5.0
41.0,774.0,144.0,356.0,150.0,3.5625,11.53
15.0,1655.0,626.0,1549.0,582.0,1.9127,17.5
15.0,3414.0,666.0,2097.0,622.0,2.3319,9.12
49.0,1566.0,494.0,643.0,419.0,1.9637,13.75
19.0,4592.0,895.0,2769.0,838.0,3.3622,10.51
7.0,1644.0,338.0,1143.0,331.0,4.005,18.04
52.0,1319.0,295.0,898.0,271.0,2.7727,12.86
28.0,4612.0,608.0,1686.0,567.0,10.0346,50.0001
31.0,3518.0,608.0,1386.0,572.0,3.6212,15.14
16.0,2493.0,535.0,1370.0,504.0,3.3368,12.12
23.0,6139.0,826.0,2036.0,807.0,9.5245,50.0001
37.0,742.0,151.0,729.0,144.0,3.055,10.54
30.0,1433.0,397.0,1110.0,346.0,2.3464,19.17
24.0,1752.0,407.0,910.0,427.0,3.3611,13.46
41.0,1762.0,314.0,738.0,300.0,4.1687,24.07
37.0,2372.0,444.0,1056.0,419.0,3.7583,14.55
11.0,6840.0,1689.0,6083.0,1629.0,2.4132,19.83
12.0,4174.0,670.0,1882.0,647.0,4.551,17.83
17.0,1441.0,530.0,769.0,456.0,2.425,17.17
42.0,2839.0,516.0,1203.0,487.0,3.7708,7.94
38.0,575.0,107.0,259.0,109.0,3.75,18.75
33.0,2147.0,505.0,1371.0,498.0,2.4219,26.07
23.0,964.0,246.0,485.0,198.0,1.7188,9.61
27.0,3028.0,486.0,1284.0,498.0,4.5833,30.88
16.0,3262.0,533.0,1794.0,543.0,4.2464,14.44
35.0,1130.0,192.0,543.0,184.0,4.3897,19.06
10.0,1621.0,318.0,866.0,283.0,3.5,10.43
48.0,2365.0,490.0,1034.0,475.0,3.1065,22.92
18.0,704.0,176.0,520.0,154.0,3.003,10.13
34.0,1431.0,224.0,503.0,220.0,7.9606,45.34
35.0,2604.0,495.0,1465.0,470.0,4.4896,18.46
15.0,3042.0,588.0,918.0,336.0,3.8333,11.88
35.0,1972.0,367.0,1152.0,356.0,3.7222,18.75
52.0,955.0,100.0,457.0,120.0,15.0001,50.0001
43.0,1951.0,288.0,725.0,308.0,6.3359,16.93
18.0,2003.0,398.0,1333.0,411.0,2.7562,9.05
35.0,1511.0,316.0,892.0,304.0,1.7898,6.35
17.0,3145.0,621.0,1432.0,559.0,2.7201,11.75
16.0,1499.0,232.0,918.0,239.0,5.5677,17.54
25.0,1596.0,321.0,1378.0,308.0,4.0074,18.8
15.0,1385.0,288.0,775.0,255.0,1.933,14.06
3.0,17466.0,3336.0,7644.0,2895.0,5.4584,24.65
24.0,3127.0,674.0,1015.0,448.0,2.0417,7.88
17.0,1082.0,291.0,598.0,281.0,3.9868,28.19
33.0,419.0,77.0,190.0,67.0,3.6429,8.75
37.0,5477.0,833.0,1925.0,757.0,8.1888,50.0001
41.0,726.0,166.0,602.0,183.0,3.7885,15.69
25.0,1259.0,184.0,599.0,170.0,5.7407,30.22
22.0,3479.0,448.0,1252.0,440.0,10.0707,50.0001
36.0,1471.0,246.0,751.0,230.0,5.4555,39.51
27.0,1551.0,464.0,880.0,400.0,2.4167,13.13
17.0,3196.0,444.0,1581.0,462.0,5.9333,22.94
45.0,2570.0,517.0,1256.0,510.0,4.6898,22.6
35.0,2281.0,506.0,1005.0,496.0,4.2296,27.5
52.0,2962.0,557.0,1215.0,506.0,4.7768,30.11
16.0,3042.0,524.0,1516.0,475.0,4.8906,17.85
16.0,2495.0,331.0,1118.0,338.0,6.4894,19.8
29.0,1570.0,482.0,1849.0,430.0,2.6563,16.25
25.0,1948.0,433.0,1128.0,429.0,3.7614,25.59
33.0,2892.0,617.0,1250.0,581.0,5.3727,36.09
15.0,1176.0,166.0,485.0,171.0,5.9441,22.82
35.0,1034.0,206.0,604.0,192.0,2.2391,12.0
19.0,3173.0,678.0,2204.0,606.0,2.1484,12.92
20.0,7052.0,1306.0,2197.0,810.0,3.7252,16.71
36.0,847.0,212.0,567.0,159.0,1.1765,8.71
34.0,1428.0,335.0,1272.0,319.0,2.5461,9.39
13.0,3292.0,727.0,1565.0,698.0,5.457000000000001,30.88
32.0,1260.0,199.0,560.0,207.0,6.5858,34.67
9.0,7538.0,1125.0,3450.0,1077.0,5.4625,22.36
15.0,3201.0,677.0,1510.0,622.0,4.2708,16.17
39.0,2602.0,802.0,2178.0,737.0,2.0469,23.45
47.0,1273.0,264.0,1193.0,260.0,2.4375,12.29
23.0,708.0,202.0,316.0,136.0,1.1602,6.5
31.0,5785.0,1379.0,2973.0,1312.0,3.2689,23.1
21.0,607.0,155.0,226.0,136.0,1.9063,16.67
18.0,4747.0,846.0,3002.0,872.0,3.9076,15.29
11.0,5873.0,1455.0,3089.0,1365.0,3.5504,17.38
26.0,1388.0,409.0,515.0,392.0,1.8015,6.2
15.0,3356.0,694.0,1232.0,627.0,2.2215,7.22
17.0,2816.0,639.0,1027.0,406.0,2.503,6.56
28.0,5109.0,1482.0,2313.0,1451.0,3.3266,48.33
18.0,1676.0,332.0,733.0,318.0,1.7875,10.38
23.0,926.0,409.0,1856.0,408.0,2.1366,10.0
35.0,2418.0,375.0,988.0,374.0,6.0936,36.54
32.0,2433.0,553.0,2318.0,532.0,3.6384,15.93
52.0,296.0,63.0,143.0,56.0,3.625,6.86
52.0,1902.0,488.0,848.0,478.0,2.9621,17.5
46.0,2292.0,472.0,970.0,431.0,2.2888,9.49
52.0,2157.0,362.0,1001.0,373.0,5.1237,24.0
20.0,2236.0,434.0,1405.0,412.0,1.8827,4.87
49.0,1788.0,267.0,735.0,266.0,6.6009,37.57
33.0,3331.0,777.0,1695.0,735.0,3.9727,30.72
33.0,4769.0,787.0,2019.0,743.0,5.5798,33.82
36.0,1825.0,411.0,1226.0,391.0,1.5292,5.57
14.0,3732.0,846.0,1277.0,775.0,2.5658,20.8
36.0,3874.0,656.0,1826.0,639.0,4.9662,25.85
29.0,3541.0,786.0,2259.0,770.0,4.3039,27.84
35.0,1109.0,206.0,515.0,202.0,5.2118,21.58
39.0,308.0,38.0,59.0,21.0,11.7794,50.0001
30.0,2953.0,703.0,1406.0,580.0,2.6895,15.0
8.0,2894.0,602.0,1566.0,572.0,3.6335,13.16
34.0,2782.0,502.0,1219.0,507.0,5.0779,33.39
14.0,1087.0,165.0,365.0,176.0,7.2909,15.56
17.0,4197.0,802.0,1656.0,732.0,3.5260000000000002,18.39
35.0,1987.0,394.0,1233.0,383.0,1.3587,4.53
35.0,871.0,145.0,354.0,154.0,4.3214,34.18
52.0,1383.0,227.0,551.0,249.0,6.5829,50.0001
14.0,3155.0,580.0,1208.0,501.0,4.1964,25.81
16.0,5819.0,986.0,2306.0,914.0,4.6315,27.75
18.0,1425.0,280.0,753.0,266.0,3.7813,8.73
42.0,2174.0,420.0,1304.0,464.0,3.1429,28.65
52.0,2228.0,475.0,1311.0,452.0,3.5341,18.21
52.0,4140.0,984.0,2030.0,892.0,3.4236,37.68
17.0,2079.0,459.0,2022.0,462.0,1.5464,5.41
28.0,2401.0,503.0,1155.0,456.0,3.5139,21.17
24.0,2386.0,582.0,1152.0,568.0,4.8971,40.07
34.0,1367.0,329.0,796.0,319.0,2.8269,6.11
34.0,1374.0,240.0,906.0,248.0,5.3292,15.55
26.0,2796.0,629.0,2017.0,632.0,1.8355,6.12
18.0,3176.0,468.0,1296.0,471.0,5.5684,18.51
28.0,2949.0,1003.0,4551.0,930.0,1.9026,13.19
26.0,2136.0,557.0,1528.0,537.0,2.4931,23.61
29.0,2718.0,365.0,982.0,339.0,7.9234,50.0001
16.0,1803.0,267.0,946.0,266.0,5.7001,20.51
27.0,2533.0,518.0,1371.0,461.0,2.9708,6.09
40.0,1287.0,346.0,806.0,311.0,3.875,32.13
43.0,1690.0,379.0,1017.0,359.0,2.1078,13.35
11.0,5460.0,859.0,2645.0,838.0,4.835,23.06
26.0,1626.0,375.0,1580.0,359.0,2.1471,18.75
20.0,3758.0,798.0,1685.0,757.0,2.3667,9.12
41.0,756.0,195.0,873.0,212.0,2.7321,15.6
49.0,1200.0,364.0,1448.0,318.0,1.1094,5.25
24.0,5684.0,1485.0,6626.0,1481.0,2.2559,16.68
39.0,3819.0,594.0,1361.0,583.0,6.6013,39.64
40.0,1294.0,308.0,1177.0,301.0,3.6667,21.88
37.0,1447.0,309.0,1279.0,290.0,4.0083,14.29
33.0,1902.0,370.0,1168.0,358.0,2.6852,7.08
14.0,3155.0,653.0,951.0,575.0,3.0625,26.88
34.0,2839.0,659.0,1822.0,631.0,3.05,12.13
30.0,2345.0,496.0,1897.0,454.0,2.4375,11.21
37.0,1609.0,374.0,1173.0,344.0,2.181,5.99
16.0,4047.0,769.0,1998.0,673.0,3.375,17.19
13.0,2085.0,322.0,1077.0,333.0,5.2149,14.65
34.0,1947.0,284.0,841.0,277.0,6.1814,45.36
26.0,3396.0,705.0,2446.0,694.0,2.0521,6.54
32.0,4251.0,848.0,2494.0,798.0,2.8173,11.08
19.0,3008.0,693.0,2341.0,689.0,2.6087,12.38
39.0,1989.0,401.0,805.0,341.0,2.425,9.0
52.0,1580.0,337.0,1425.0,330.0,4.0547,24.62
18.0,1820.0,220.0,728.0,229.0,10.3713,42.61
11.0,5684.0,1139.0,3095.0,1036.0,3.6875,11.26
52.0,1724.0,352.0,922.0,348.0,1.7227,8.57
35.0,1365.0,256.0,662.0,262.0,5.6533,29.14
39.0,2603.0,456.0,928.0,410.0,7.9096,50.0001
44.0,2204.0,473.0,1277.0,435.0,1.5539,5.92
6.0,1853.0,473.0,1397.0,417.0,1.4817,7.2
17.0,3112.0,872.0,1392.0,680.0,3.0222,17.25
45.0,1393.0,294.0,521.0,249.0,1.1915,7.19
42.0,1525.0,456.0,1688.0,432.0,3.1691,14.13
35.0,1299.0,254.0,705.0,245.0,2.8333,10.3
23.0,4550.0,762.0,2301.0,744.0,4.556,20.53
7.0,16010.0,2726.0,7139.0,2426.0,3.8056,16.22
39.0,2003.0,500.0,1109.0,464.0,3.0682,15.65
34.0,1020.0,247.0,795.0,228.0,1.625,5.08
23.0,2719.0,538.0,930.0,485.0,2.0154,8.17
13.0,3137.0,417.0,1318.0,397.0,7.7751,19.41
36.0,3324.0,448.0,1190.0,423.0,7.2772,47.72
17.0,2052.0,405.0,975.0,340.0,2.6902,9.44
14.0,821.0,170.0,477.0,129.0,3.15,8.75
19.0,3326.0,561.0,1544.0,511.0,2.9875,16.63
35.0,2494.0,690.0,1126.0,624.0,4.0313,38.53
29.0,2243.0,361.0,1051.0,352.0,6.6632,32.52
36.0,2326.0,543.0,2073.0,494.0,1.9952,11.29
21.0,6108.0,1130.0,3244.0,1113.0,4.2768,18.14
11.0,3358.0,504.0,1690.0,482.0,6.7544,20.79
33.0,1067.0,194.0,600.0,201.0,4.0368,13.91
9.0,2671.0,647.0,1484.0,541.0,1.7075,6.04
40.0,859.0,196.0,427.0,176.0,3.5789,11.04
38.0,1158.0,309.0,1051.0,322.0,2.286,16.93
42.0,2361.0,512.0,1684.0,511.0,2.355,7.56
31.0,1192.0,307.0,1013.0,283.0,2.0742,7.62
16.0,3936.0,694.0,1935.0,659.0,4.5625,23.12
42.0,2991.0,335.0,1018.0,335.0,13.499,50.0001
25.0,2395.0,431.0,983.0,375.0,3.0469,13.6
32.0,1078.0,207.0,555.0,197.0,3.1856,18.69
42.0,2316.0,515.0,1597.0,522.0,1.8205,6.04
33.0,2170.0,500.0,1425.0,472.0,2.0133,7.83
3.0,2744.0,428.0,1223.0,366.0,4.7944,21.53
36.0,886.0,253.0,809.0,219.0,2.4545,16.42
26.0,1700.0,423.0,909.0,386.0,2.256,6.45
19.0,1434.0,391.0,1088.0,341.0,3.3689999999999998,26.96
24.0,2068.0,346.0,951.0,332.0,3.9306,8.59
5.0,260.0,41.0,157.0,42.0,6.5151,28.17
24.0,1966.0,299.0,786.0,302.0,5.0318,13.45
28.0,2879.0,659.0,1661.0,554.0,2.066,8.81
10.0,974.0,316.0,631.0,286.0,2.3152,14.06
42.0,118.0,34.0,54.0,30.0,2.5795,22.5
22.0,2855.0,667.0,2453.0,624.0,3.1312,9.1
28.0,2152.0,415.0,1623.0,429.0,4.35,20.05
32.0,4350.0,645.0,1551.0,609.0,7.8279,50.0001
19.0,3238.0,629.0,1195.0,443.0,4.8472,50.0001
29.0,1496.0,282.0,463.0,215.0,6.0516,50.0001
