housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
37.0,4368.0,779.0,2083.0,741.0,3.8667,12.7
34.0,2936.0,597.0,1512.0,571.0,3.7841,17.69
27.0,1084.0,287.0,1085.0,279.0,2.135,11.96
25.0,2627.0,387.0,1059.0,338.0,3.6382,13.82
49.0,2850.0,379.0,1113.0,380.0,12.9591,50.0001
40.0,1259.0,362.0,1499.0,327.0,1.8382,12.64
25.0,1737.0,270.0,840.0,265.0,4.625,24.57
39.0,4402.0,894.0,2941.0,887.0,3.8565,23.98
19.0,7034.0,1139.0,2824.0,1068.0,6.0873,27.73
23.0,2543.0,388.0,1297.0,385.0,5.9164,23.74
32.0,1165.0,358.0,997.0,361.0,0.9817,16.63
8.0,5568.0,1514.0,3565.0,1374.0,3.0795,16.15
34.0,1519.0,301.0,758.0,304.0,4.3125,21.4
14.0,2523.0,545.0,1297.0,525.0,2.3886,13.81
26.0,2968.0,674.0,1655.0,628.0,4.6094,20.1
33.0,1495.0,474.0,1272.0,447.0,2.0694,14.35
40.0,2310.0,445.0,1266.0,490.0,3.7969,29.78
26.0,2869.0,567.0,1157.0,538.0,6.0382,35.53
39.0,1513.0,365.0,1227.0,354.0,3.3929,18.46
7.0,13195.0,2696.0,6763.0,2437.0,3.5851,14.2
37.0,2176.0,460.0,1067.0,357.0,2.3958,7.84
38.0,1340.0,298.0,766.0,241.0,3.2833,11.17
12.0,4545.0,748.0,2033.0,718.0,4.1843,20.76
42.0,1829.0,391.0,1614.0,377.0,3.1912,14.64
35.0,2552.0,588.0,1840.0,551.0,2.2548,11.33
28.0,1274.0,215.0,572.0,202.0,3.825,8.42
46.0,3581.0,758.0,1670.0,703.0,4.1932,26.92
22.0,5016.0,1331.0,3222.0,1196.0,2.1441,13.55
48.0,2059.0,388.0,834.0,405.0,2.9306,6.79
27.0,3230.0,449.0,1193.0,448.0,6.5308,28.78
35.0,1878.0,308.0,598.0,257.0,6.9553,50.0001
52.0,1770.0,435.0,1848.0,439.0,2.4135,16.72
35.0,1213.0,221.0,790.0,243.0,4.7019,17.41
35.0,1439.0,261.0,804.0,271.0,3.9808,18.86
18.0,3744.0,1027.0,1654.0,912.0,3.2158,21.5
20.0,1176.0,344.0,864.0,318.0,2.375,17.77
46.0,1730.0,337.0,752.0,323.0,1.8529,6.72
30.0,1722.0,490.0,1057.0,517.0,3.725,26.13
35.0,2670.0,493.0,1196.0,488.0,3.8427,28.35
30.0,3915.0,672.0,1820.0,643.0,3.6339,9.86
29.0,1310.0,364.0,1009.0,379.0,1.3844,17.75
30.0,2483.0,573.0,1172.0,438.0,1.875,8.97
52.0,1587.0,444.0,878.0,449.0,1.7652,33.68
35.0,1814.0,365.0,1025.0,384.0,4.425,26.84
22.0,2750.0,433.0,1161.0,428.0,4.2143,23.65
20.0,3182.0,884.0,1770.0,817.0,3.1912,22.08
23.0,3827.0,696.0,1993.0,617.0,3.0742,5.79
19.0,2310.0,471.0,1341.0,441.0,3.225,16.69
30.0,1007.0,260.0,1112.0,238.0,1.7262,11.56
35.0,825.0,155.0,590.0,144.0,4.6333,16.12
43.0,1708.0,280.0,768.0,276.0,6.207000000000001,45.74
7.0,5151.0,867.0,2553.0,805.0,4.075,19.5
33.0,5323.0,887.0,1670.0,740.0,3.9792,46.8
16.0,2616.0,422.0,1090.0,425.0,3.7917,17.92
44.0,477.0,91.0,220.0,112.0,3.3906,22.38
36.0,1427.0,415.0,1835.0,410.0,2.48,13.89
17.0,1498.0,331.0,574.0,242.0,2.0268,9.42
41.0,1317.0,309.0,856.0,337.0,1.6719,6.41
28.0,3187.0,569.0,2205.0,559.0,5.1668,18.74
52.0,497.0,132.0,547.0,121.0,2.2083,14.63
31.0,1983.0,419.0,1157.0,390.0,3.5455,16.83
38.0,1571.0,317.0,874.0,301.0,4.4659,18.91
14.0,2845.0,420.0,1172.0,377.0,7.5822,28.31
43.0,2285.0,479.0,1169.0,482.0,1.9688,7.05
33.0,2873.0,489.0,1946.0,475.0,5.0709,17.64
15.0,1374.0,291.0,709.0,239.0,1.7222,11.85
16.0,1859.0,476.0,1994.0,477.0,1.7297,6.75
19.0,3013.0,1118.0,2465.0,1008.0,2.5386,29.06
18.0,1169.0,186.0,614.0,192.0,4.5766,10.87
14.0,2715.0,500.0,1540.0,464.0,3.8036,13.96
14.0,5058.0,1299.0,3662.0,1193.0,2.3253,13.37
39.0,1486.0,467.0,758.0,409.0,2.6875,32.06
52.0,2299.0,441.0,1252.0,415.0,5.0562,33.67
26.0,1962.0,540.0,1236.0,520.0,2.2156,14.5
16.0,2040.0,325.0,1207.0,324.0,5.0431,16.41
30.0,2598.0,757.0,2869.0,769.0,2.1377,14.23
19.0,928.0,317.0,845.0,319.0,1.6318,18.75
27.0,1452.0,251.0,928.0,259.0,4.6908,18.66
36.0,2110.0,346.0,984.0,342.0,6.9909,34.53
52.0,1582.0,353.0,868.0,329.0,3.8261,25.0
22.0,2598.0,482.0,1151.0,490.0,2.8182,10.97
25.0,3465.0,566.0,1722.0,536.0,4.8304,22.89
49.0,857.0,196.0,694.0,228.0,2.895,10.8
26.0,1820.0,374.0,1001.0,324.0,2.1797,15.63
19.0,2307.0,525.0,1266.0,437.0,1.6875,6.3
19.0,3430.0,601.0,1817.0,571.0,4.7875,16.36
14.0,2763.0,456.0,1914.0,465.0,4.1645,14.3
33.0,1591.0,466.0,1000.0,418.0,1.0467,7.01
32.0,2893.0,481.0,1198.0,466.0,3.1719,14.06
32.0,1067.0,286.0,1053.0,277.0,2.8438,18.17
21.0,5661.0,1369.0,3188.0,1308.0,3.4676,21.28
3.0,2696.0,384.0,990.0,316.0,5.4445,23.76
37.0,1737.0,369.0,1061.0,356.0,3.9615,17.37
16.0,3067.0,396.0,1275.0,372.0,8.7385,34.0
15.0,886.0,204.0,576.0,205.0,2.1467,8.41
35.0,1493.0,267.0,811.0,272.0,5.244,21.8
21.0,2692.0,477.0,1330.0,456.0,4.5417,23.89
27.0,3885.0,661.0,1537.0,606.0,6.6085,34.47
36.0,1068.0,246.0,949.0,250.0,2.3462,18.85
23.0,1262.0,294.0,5176.0,275.0,2.5625,15.33
36.0,2572.0,421.0,1318.0,434.0,5.1836,21.97
24.0,1983.0,651.0,2251.0,574.0,2.4792,20.0
45.0,1971.0,439.0,1245.0,430.0,4.0272,26.05
42.0,3146.0,770.0,1859.0,740.0,3.5073,23.48
4.0,10002.0,1468.0,5439.0,1397.0,5.0223,15.26
52.0,2721.0,541.0,1185.0,515.0,4.5428,23.98
19.0,2350.0,631.0,1291.0,515.0,1.0349,13.08
44.0,2795.0,496.0,1235.0,469.0,4.2386,28.37
24.0,3050.0,568.0,1743.0,549.0,3.7413,10.53
18.0,1748.0,337.0,921.0,327.0,3.3315,8.54
25.0,2443.0,444.0,868.0,342.0,3.5417,11.48
43.0,513.0,98.0,266.0,103.0,5.6428,34.31
52.0,1241.0,502.0,679.0,459.0,2.3098,50.0001
14.0,9483.0,1361.0,4108.0,1281.0,7.5,34.45
23.0,608.0,143.0,281.0,108.0,2.9306,7.0
26.0,1714.0,270.0,778.0,262.0,6.075,41.7
21.0,9565.0,2289.0,3162.0,1831.0,4.7024,34.54
33.0,4181.0,804.0,2049.0,834.0,4.3103,20.16
13.0,3569.0,924.0,2159.0,880.0,3.1630000000000003,22.42
39.0,1417.0,359.0,1450.0,367.0,2.8462,17.2
22.0,6064.0,1826.0,4876.0,1697.0,2.875,22.71
7.0,4371.0,727.0,1932.0,654.0,4.625,13.68
11.0,1280.0,286.0,609.0,248.0,3.1635,13.26
28.0,2932.0,739.0,1198.0,624.0,3.2417,21.08
43.0,968.0,249.0,664.0,240.0,1.6458,8.36
27.0,3228.0,562.0,1666.0,588.0,4.5707,17.59
38.0,1578.0,399.0,879.0,388.0,2.7969,29.84
33.0,3270.0,818.0,2118.0,763.0,3.225,20.53
33.0,1999.0,368.0,1061.0,390.0,3.5242,12.14
25.0,5039.0,821.0,2654.0,802.0,4.7969,21.17
29.0,1776.0,606.0,1391.0,488.0,1.1295,13.75
25.0,1758.0,357.0,689.0,278.0,2.675,10.42
27.0,1621.0,323.0,882.0,324.0,2.75,9.35
35.0,1958.0,484.0,1146.0,448.0,2.95,14.89
41.0,2151.0,473.0,1092.0,469.0,3.7321,25.0
13.0,4543.0,881.0,2298.0,870.0,2.9386,14.34
31.0,1922.0,329.0,1030.0,353.0,5.3416,21.3
18.0,1302.0,424.0,320.0,133.0,3.1964,8.0
21.0,2787.0,641.0,1106.0,501.0,2.7043,18.62
4.0,3289.0,728.0,1345.0,632.0,4.6863,18.44
25.0,3911.0,849.0,1580.0,767.0,2.7778,18.41
35.0,3189.0,527.0,1727.0,500.0,5.0758,21.11
28.0,1343.0,215.0,487.0,199.0,6.83,50.0001
46.0,1895.0,442.0,920.0,425.0,2.9926,19.21
35.0,1760.0,447.0,984.0,384.0,3.4167,19.82
25.0,991.0,272.0,941.0,262.0,1.8125,5.8
16.0,2947.0,802.0,1385.0,743.0,3.6731,31.8
33.0,1239.0,262.0,539.0,246.0,3.5208,19.58
15.0,5115.0,776.0,2540.0,794.0,4.8611,14.64
31.0,1186.0,387.0,2087.0,409.0,1.9132,15.46
32.0,2867.0,615.0,1705.0,570.0,2.4286,6.81
17.0,2193.0,386.0,1148.0,372.0,4.5272,19.17
52.0,3440.0,722.0,1663.0,665.0,3.0278,35.63
39.0,844.0,161.0,535.0,165.0,1.8319999999999999,7.05
47.0,3453.0,779.0,1353.0,728.0,4.016,27.45
15.0,5468.0,676.0,2221.0,675.0,8.3792,41.83
24.0,3566.0,765.0,1697.0,722.0,3.6375,17.86
36.0,2933.0,881.0,2077.0,838.0,2.2538,18.13
52.0,1611.0,203.0,556.0,179.0,8.7477,50.0001
38.0,2952.0,598.0,1491.0,568.0,2.6094,6.79
16.0,3137.0,462.0,1384.0,436.0,6.1306,25.82
26.0,102.0,17.0,43.0,13.0,0.536,8.75
33.0,1192.0,213.0,1066.0,211.0,4.5714,6.86
17.0,3851.0,818.0,1352.0,560.0,2.125,7.17
9.0,4303.0,900.0,2240.0,861.0,3.7807,11.09
34.0,778.0,137.0,406.0,136.0,4.2955,12.13
27.0,3043.0,787.0,1398.0,747.0,3.5528,27.11
26.0,10111.0,1295.0,3599.0,1257.0,10.2292,50.0001
37.0,1175.0,260.0,951.0,267.0,2.875,5.77
24.0,2741.0,577.0,1551.0,522.0,3.4739999999999998,7.05
49.0,1407.0,269.0,889.0,283.0,1.9779,11.42
33.0,2985.0,591.0,1221.0,486.0,2.0869999999999997,8.24
9.0,1204.0,355.0,469.0,293.0,3.6196,11.99
45.0,1883.0,275.0,764.0,289.0,6.5078,41.48
27.0,2599.0,502.0,1241.0,502.0,1.9943,8.63
52.0,830.0,183.0,479.0,179.0,3.1397,25.37
12.0,14316.0,2045.0,5781.0,2007.0,7.2634,34.16
28.0,2368.0,430.0,1231.0,403.0,2.883,14.19
31.0,1331.0,245.0,598.0,225.0,4.1827,34.55
29.0,1297.0,262.0,909.0,253.0,1.9236,10.63
27.0,1251.0,282.0,503.0,283.0,2.8,35.3
15.0,4221.0,816.0,1737.0,743.0,2.3125,12.86
36.0,4869.0,871.0,1899.0,827.0,4.1659,30.2
36.0,2213.0,386.0,950.0,370.0,4.7386,18.64
41.0,1164.0,211.0,476.0,171.0,2.4196,7.07
6.0,1281.0,245.0,422.0,160.0,3.2875,11.13
39.0,617.0,95.0,236.0,106.0,5.2578,25.3
36.0,1528.0,347.0,1334.0,304.0,1.3594,4.83
39.0,2078.0,561.0,1901.0,504.0,1.1468,9.69
30.0,2268.0,404.0,1197.0,372.0,7.0813,48.53
48.0,3551.0,826.0,1601.0,827.0,3.2279,40.0
36.0,3225.0,635.0,2034.0,593.0,2.4044,7.25
45.0,3030.0,433.0,916.0,399.0,9.4664,50.0001
17.0,1646.0,330.0,750.0,344.0,2.3798,8.38
48.0,1291.0,248.0,580.0,211.0,2.1571,4.86
29.0,2795.0,572.0,1469.0,557.0,3.7167,30.89
23.0,1678.0,369.0,912.0,347.0,4.5,23.73
17.0,3050.0,481.0,1490.0,489.0,4.5562,13.45
27.0,1691.0,289.0,807.0,296.0,6.1168,21.05
22.0,4855.0,1350.0,2519.0,1258.0,3.0893,20.56
3.0,3636.0,749.0,1486.0,696.0,5.5464,20.75
27.0,6103.0,1249.0,3026.0,1134.0,4.1591,33.24
41.0,3545.0,698.0,1221.0,651.0,4.3,50.0001
28.0,4698.0,902.0,3287.0,881.0,4.8508,21.59
49.0,1200.0,364.0,1448.0,318.0,1.1094,5.25
27.0,4314.0,611.0,1662.0,575.0,5.0997,17.01
41.0,1743.0,349.0,811.0,349.0,4.9464,28.24
23.0,2790.0,430.0,1407.0,460.0,4.3288,13.37
20.0,1811.0,352.0,1191.0,327.0,4.0125,12.15
43.0,2227.0,564.0,956.0,472.0,2.0217,18.75
49.0,98.0,24.0,59.0,26.0,3.65,16.25
22.0,7548.0,1038.0,2855.0,1008.0,6.729,40.93
19.0,3404.0,731.0,1421.0,683.0,2.6149,8.44
26.0,2001.0,582.0,2044.0,557.0,1.1563,11.88
6.0,5876.0,1406.0,2877.0,1304.0,2.5437,14.64
15.0,5132.0,1059.0,2156.0,982.0,5.6511,40.48
16.0,3431.0,721.0,1777.0,701.0,2.7301,19.04
46.0,1130.0,201.0,503.0,196.0,4.4861,24.63
17.0,3675.0,672.0,1693.0,597.0,3.3882,19.08
15.0,2373.0,364.0,1280.0,386.0,5.308,16.75
22.0,2756.0,516.0,1849.0,486.0,4.1837,12.54
37.0,1376.0,237.0,618.0,226.0,5.9771,43.18
34.0,2158.0,366.0,1046.0,335.0,4.5402,18.21
15.0,1371.0,306.0,1266.0,309.0,1.767,6.33
11.0,3016.0,601.0,1727.0,541.0,4.9375,23.28
28.0,2089.0,641.0,1666.0,587.0,2.3633,19.84
33.0,278.0,91.0,375.0,81.0,2.025,5.0
21.0,4383.0,901.0,2689.0,913.0,3.4375,21.88
36.0,1814.0,350.0,886.0,347.0,3.4868,20.84
6.0,3157.0,721.0,1695.0,710.0,3.7609,22.23
17.0,5018.0,1439.0,3069.0,1299.0,2.7694,16.19
31.0,1109.0,354.0,1119.0,334.0,2.3056,20.0
31.0,3073.0,674.0,1486.0,684.0,4.8984,31.17
19.0,1741.0,294.0,632.0,279.0,5.5944,29.05
15.0,3141.0,664.0,1729.0,633.0,4.2165,23.46
16.0,1497.0,275.0,737.0,243.0,2.8942,18.25
14.0,4872.0,656.0,2085.0,617.0,5.6739,17.38
28.0,3318.0,441.0,1604.0,404.0,9.7821,50.0001
34.0,1175.0,251.0,683.0,261.0,1.7176,5.84
22.0,2754.0,477.0,1163.0,479.0,6.2306,50.0001
17.0,2556.0,587.0,1005.0,401.0,1.6991,6.91
47.0,1107.0,199.0,437.0,178.0,3.7344,17.94
20.0,856.0,124.0,395.0,145.0,10.8634,38.18
43.0,2108.0,456.0,1299.0,447.0,3.1406,31.62
36.0,1473.0,253.0,713.0,257.0,5.9493,22.8
46.0,1437.0,266.0,607.0,263.0,4.8068,36.97
18.0,1931.0,380.0,1271.0,377.0,2.7463,15.61
35.0,1574.0,276.0,1088.0,289.0,4.0938,16.53
43.0,527.0,133.0,367.0,152.0,2.5,6.36
27.0,1694.0,393.0,1890.0,373.0,3.0341,8.91
17.0,2549.0,596.0,1169.0,500.0,3.6694,20.94
52.0,1722.0,448.0,1122.0,425.0,3.1204,22.4
32.0,342.0,58.0,138.0,52.0,2.9821,15.5
35.0,1227.0,236.0,548.0,207.0,4.875,33.67
44.0,1832.0,401.0,1056.0,405.0,4.0658,17.51
10.0,7441.0,1588.0,3571.0,1466.0,5.1643,19.31
35.0,1792.0,322.0,978.0,326.0,4.9583,34.28
25.0,6082.0,1763.0,2616.0,1644.0,3.6486,24.69
18.0,1411.0,312.0,592.0,230.0,1.625,9.47
32.0,1793.0,476.0,1143.0,448.0,2.8981,35.36
22.0,2526.0,530.0,1556.0,529.0,2.8646,12.08
10.0,3657.0,695.0,2079.0,663.0,4.2054,15.99
29.0,3403.0,1367.0,3432.0,1174.0,1.7083,16.67
10.0,2031.0,357.0,867.0,352.0,5.3169,29.92
33.0,2046.0,327.0,1018.0,320.0,4.2292,21.28
14.0,2633.0,530.0,1324.0,513.0,2.2768,7.86
26.0,4105.0,637.0,2072.0,648.0,5.843999999999999,27.39
36.0,1305.0,225.0,768.0,234.0,4.275,18.53
16.0,2595.0,606.0,1046.0,367.0,1.7137,11.07
32.0,778.0,227.0,933.0,209.0,2.7292,14.38
23.0,2068.0,658.0,1898.0,570.0,2.5506,23.08
34.0,1457.0,242.0,735.0,249.0,3.9167,18.95
35.0,2127.0,417.0,1247.0,378.0,4.75,18.56
12.0,2914.0,734.0,2104.0,703.0,2.3068,13.23
31.0,1431.0,370.0,704.0,393.0,3.1977,28.93
52.0,1507.0,282.0,929.0,281.0,3.8958,24.77
48.0,2514.0,595.0,2484.0,601.0,3.1146,14.25
28.0,1442.0,333.0,832.0,286.0,1.8413,6.23
18.0,2672.0,533.0,1151.0,532.0,2.5669999999999997,10.29
25.0,2652.0,335.0,1062.0,334.0,7.5898,33.02
13.0,3137.0,417.0,1318.0,397.0,7.7751,19.41
11.0,9992.0,1368.0,4495.0,1316.0,6.9664,29.39
26.0,272.0,49.0,194.0,52.0,3.4187,9.84
16.0,1326.0,375.0,884.0,375.0,1.871,10.39
21.0,2472.0,523.0,1238.0,504.0,1.7756,6.29
17.0,4234.0,770.0,2191.0,725.0,3.6445,19.76
27.0,2131.0,543.0,1065.0,528.0,3.2404,23.04
19.0,5015.0,1013.0,3251.0,940.0,3.9818,15.29
12.0,3349.0,642.0,2029.0,619.0,2.9647,8.88
36.0,2833.0,720.0,2148.0,709.0,2.7012,17.21
29.0,2721.0,682.0,1602.0,646.0,3.3369999999999997,26.53
9.0,3861.0,849.0,825.0,401.0,3.2833,12.47
37.0,1147.0,258.0,742.0,242.0,4.0461,15.35
21.0,3520.0,831.0,1486.0,753.0,3.0905,26.43
34.0,1523.0,311.0,676.0,295.0,3.3621,37.72
36.0,1111.0,184.0,444.0,177.0,3.7031,24.53
26.0,503.0,69.0,293.0,59.0,3.7083,14.75
16.0,3182.0,429.0,1663.0,428.0,7.0592,28.82
51.0,2713.0,396.0,1090.0,401.0,9.3603,50.0001
6.0,12779.0,2441.0,6085.0,2157.0,3.8661,16.81
35.0,1661.0,272.0,949.0,276.0,5.2548,19.26
43.0,2149.0,493.0,1316.0,462.0,1.528,13.18
33.0,240.0,49.0,63.0,22.0,3.625,20.0
35.0,2237.0,592.0,1794.0,543.0,2.2961,20.77
43.0,2706.0,667.0,1531.0,614.0,2.1513,14.5
16.0,3960.0,716.0,1776.0,724.0,3.9886,13.75
37.0,4590.0,857.0,2920.0,832.0,3.4360000000000004,9.48
34.0,1619.0,293.0,1148.0,310.0,4.0326,16.47
26.0,3071.0,615.0,2156.0,568.0,2.9318,11.24
42.0,541.0,154.0,380.0,123.0,2.3456,8.35
25.0,1549.0,269.0,819.0,272.0,2.7159,10.14
39.0,1214.0,250.0,660.0,249.0,2.4559,7.5
32.0,1740.0,399.0,1563.0,389.0,2.7694,13.24
27.0,5693.0,1487.0,2334.0,1387.0,2.2844,17.05
17.0,2816.0,639.0,1027.0,406.0,2.503,6.56
33.0,1518.0,302.0,831.0,268.0,5.0969999999999995,18.86
52.0,3020.0,842.0,1294.0,769.0,3.4375,50.0001
26.0,1167.0,370.0,253.0,137.0,2.4196,27.5
35.0,2984.0,446.0,1435.0,455.0,5.6276,20.08
5.0,1569.0,199.0,713.0,209.0,6.6779,22.39
39.0,2392.0,420.0,937.0,406.0,6.6136,47.28
24.0,3124.0,556.0,1512.0,555.0,3.1942,9.49
23.0,2491.0,350.0,863.0,348.0,6.7196,30.68
35.0,2141.0,438.0,1053.0,434.0,2.8529,8.56
4.0,6159.0,1510.0,2649.0,1241.0,3.62,13.93
49.0,1699.0,408.0,768.0,385.0,2.8301,17.16
15.0,3385.0,669.0,1571.0,615.0,4.2254,32.09
17.0,4034.0,611.0,1158.0,560.0,8.2069,44.25
25.0,1305.0,270.0,789.0,235.0,3.2993,9.11
15.0,6473.0,1027.0,2484.0,970.0,5.0143,27.11
47.0,2046.0,588.0,1213.0,554.0,2.6292,18.27
38.0,790.0,275.0,664.0,194.0,3.0357,17.5
33.0,1113.0,145.0,424.0,137.0,8.3474,50.0001
26.0,4382.0,618.0,1728.0,587.0,7.4734,43.22
33.0,1587.0,374.0,1159.0,331.0,2.8021,19.51
37.0,7097.0,2010.0,2913.0,1939.0,2.875,30.0
35.0,1440.0,267.0,743.0,259.0,5.0866,25.46
25.0,875.0,214.0,931.0,214.0,1.5536,5.83
33.0,2865.0,864.0,2061.0,790.0,2.6268,20.13
20.0,6483.0,1068.0,3526.0,1060.0,5.0838,24.82
24.0,6258.0,1003.0,1730.0,752.0,10.9601,50.0001
28.0,3763.0,762.0,1967.0,724.0,5.3244,27.19
30.0,6540.0,991.0,3124.0,953.0,6.0663,37.26
44.0,2731.0,577.0,1396.0,555.0,4.1771,21.91
44.0,1469.0,312.0,507.0,266.0,3.4937,50.0001
36.0,1390.0,230.0,683.0,219.0,4.8906,33.44
9.0,1507.0,293.0,761.0,278.0,3.0184,8.79
18.0,3307.0,547.0,1738.0,457.0,4.566,11.69
31.0,2621.0,707.0,1632.0,673.0,3.287,34.81
31.0,2717.0,376.0,1001.0,381.0,9.281,50.0001
22.0,1746.0,363.0,886.0,364.0,5.5469,37.88
21.0,3481.0,808.0,1866.0,746.0,3.6201,15.04
24.0,2917.0,543.0,1878.0,531.0,3.7014,12.36
7.0,2045.0,342.0,878.0,292.0,6.0296,19.41
46.0,1528.0,391.0,933.0,366.0,2.1979,12.57
34.0,703.0,127.0,369.0,127.0,4.3125,21.01
10.0,1060.0,332.0,1025.0,288.0,3.0074,17.5
40.0,1287.0,346.0,806.0,311.0,3.875,32.13
25.0,2496.0,351.0,1034.0,367.0,7.0544,32.07
26.0,1183.0,276.0,513.0,206.0,2.225,5.2
29.0,1677.0,413.0,873.0,400.0,3.12,19.43
22.0,3891.0,657.0,1727.0,581.0,4.2656,24.14
24.0,2578.0,580.0,1217.0,529.0,2.2401,21.25
35.0,2285.0,497.0,1738.0,480.0,2.4848,5.4
16.0,6457.0,1336.0,4375.0,1231.0,5.1788,26.7
35.0,1511.0,274.0,873.0,254.0,5.5608,22.67
41.0,1445.0,410.0,1052.0,388.0,2.6333,17.08
36.0,1397.0,289.0,661.0,243.0,4.125,23.96
13.0,6152.0,1978.0,3397.0,1845.0,3.4058,27.5
36.0,3503.0,833.0,2652.0,788.0,3.8448,24.14
36.0,2230.0,417.0,1395.0,381.0,2.8493,10.96
25.0,3745.0,522.0,1648.0,496.0,7.5488,27.81
37.0,4943.0,851.0,2164.0,788.0,4.1071,31.13
26.0,2276.0,460.0,1455.0,474.0,2.4695,5.8
38.0,2591.0,424.0,905.0,378.0,5.1691,26.32
38.0,1541.0,290.0,861.0,299.0,3.5655,9.56
47.0,508.0,108.0,384.0,86.0,1.9583,9.26
26.0,4120.0,858.0,2918.0,815.0,3.3107,6.94
46.0,1302.0,215.0,482.0,226.0,7.0674,50.0001
36.0,1285.0,270.0,706.0,273.0,1.7169,12.14
52.0,1872.0,357.0,984.0,364.0,4.0,25.04
45.0,1179.0,268.0,736.0,252.0,2.7083,16.18
43.0,1636.0,506.0,1855.0,502.0,2.2902,15.24
31.0,1108.0,238.0,1151.0,229.0,4.3333,14.95
16.0,3873.0,484.0,1451.0,501.0,6.7857,34.13
21.0,3049.0,582.0,2355.0,585.0,3.8904,11.38
20.0,1143.0,346.0,578.0,298.0,2.2411,15.18
52.0,1504.0,208.0,518.0,196.0,8.603,45.96
16.0,2416.0,565.0,1750.0,514.0,2.8229,16.37
52.0,2742.0,422.0,1153.0,414.0,8.1124,50.0001
39.0,4292.0,1097.0,1758.0,987.0,2.9405,34.05
52.0,1004.0,231.0,590.0,226.0,4.2404,35.1
36.0,1813.0,560.0,1501.0,544.0,1.9125,23.8
35.0,2611.0,475.0,1293.0,463.0,2.75,19.75
35.0,1416.0,261.0,995.0,272.0,3.7143,17.87
34.0,544.0,108.0,348.0,127.0,4.125,16.46
35.0,1102.0,308.0,688.0,303.0,2.3946,14.17
15.0,2895.0,498.0,1164.0,443.0,5.102,41.75
25.0,5187.0,934.0,2725.0,860.0,4.1865,15.43
18.0,3612.0,737.0,1864.0,713.0,2.7069,15.38
46.0,2331.0,508.0,1210.0,484.0,2.5313,7.77
26.0,3271.0,595.0,2259.0,566.0,4.0139,13.2
39.0,2002.0,416.0,1166.0,395.0,1.7257,9.15
34.0,4039.0,694.0,2269.0,663.0,5.2305,20.51
6.0,2187.0,277.0,697.0,273.0,6.2685,30.74
12.0,3598.0,828.0,2588.0,781.0,2.375,11.38
7.0,1761.0,309.0,974.0,308.0,3.7261,8.39
52.0,2411.0,526.0,2165.0,521.0,3.415,17.25
21.0,7906.0,2292.0,4868.0,2117.0,1.8937,10.98
33.0,2202.0,433.0,1135.0,407.0,4.2143,22.42
15.0,2288.0,401.0,1238.0,429.0,3.0278,7.74
23.0,5135.0,911.0,2351.0,863.0,5.2319,43.01
33.0,213.0,36.0,91.0,33.0,4.9167,18.75
9.0,1143.0,179.0,647.0,180.0,6.8474,35.67
14.0,4177.0,914.0,2300.0,867.0,2.9565,7.3
46.0,1898.0,441.0,978.0,439.0,3.2708,15.52
15.0,4206.0,922.0,1863.0,869.0,2.0591,5.57
22.0,2920.0,636.0,1382.0,499.0,2.0202,7.11
30.0,4468.0,959.0,4027.0,938.0,3.185,16.83
27.0,534.0,85.0,243.0,77.0,8.2787,33.0
17.0,1415.0,267.0,861.0,293.0,3.25,8.14
37.0,4137.0,636.0,1569.0,578.0,6.1008,28.62
52.0,2680.0,740.0,1587.0,713.0,2.5933,35.96
7.0,1879.0,444.0,1065.0,410.0,2.4183,10.38
52.0,2156.0,306.0,861.0,311.0,8.8062,50.0001
44.0,1346.0,398.0,1204.0,344.0,2.3984,15.22
19.0,4768.0,807.0,2199.0,805.0,6.1896,33.11
40.0,1950.0,509.0,1038.0,438.0,2.6172,19.61
21.0,2046.0,580.0,952.0,353.0,1.7245,9.22
25.0,1295.0,417.0,856.0,342.0,2.7157,35.0
21.0,2549.0,651.0,1624.0,628.0,3.6905,17.98
32.0,1203.0,287.0,571.0,255.0,3.0938,11.04
41.0,1045.0,233.0,632.0,230.0,2.3583,9.5
21.0,6618.0,1773.0,4396.0,1649.0,3.0989,17.14
37.0,1467.0,442.0,651.0,354.0,2.375,34.04
17.0,2648.0,589.0,1193.0,540.0,2.4461,15.17
29.0,2920.0,962.0,3580.0,772.0,1.7393,14.02
36.0,1571.0,284.0,1001.0,268.0,3.6875,11.14
52.0,1225.0,250.0,725.0,231.0,2.0,10.14
11.0,2521.0,521.0,1390.0,477.0,3.5265,12.48
23.0,2785.0,468.0,1456.0,449.0,4.3714,13.1
12.0,2739.0,535.0,1859.0,498.0,2.9936,6.06
35.0,383.0,92.0,202.0,72.0,2.6458,10.25
52.0,1691.0,301.0,618.0,239.0,3.2292,22.5
19.0,1795.0,328.0,1014.0,322.0,4.535,28.93
26.0,4800.0,831.0,2365.0,743.0,3.7533,8.7
41.0,619.0,138.0,636.0,145.0,2.5083,11.81
22.0,2728.0,616.0,1081.0,566.0,1.6393,50.0001
36.0,1521.0,253.0,736.0,241.0,4.3542,23.75
8.0,32054.0,5290.0,15507.0,5050.0,6.0191,25.39
36.0,1989.0,458.0,1668.0,455.0,3.3009,16.8
20.0,2524.0,311.0,965.0,285.0,8.0103,39.55
11.0,2242.0,699.0,1203.0,642.0,2.3464,10.42
14.0,3727.0,685.0,1741.0,646.0,3.5625,12.57
