housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
39.0,2163.0,652.0,1153.0,599.0,2.084,23.33
8.0,892.0,185.0,427.0,164.0,2.6833,11.88
46.0,1543.0,339.0,777.0,322.0,4.0927,14.26
30.0,2747.0,515.0,1368.0,453.0,2.9828,8.52
52.0,1925.0,568.0,867.0,515.0,2.8789999999999996,45.0
11.0,3136.0,620.0,2013.0,583.0,3.335,6.97
35.0,1399.0,274.0,695.0,281.0,3.767,16.68
34.0,3153.0,561.0,1679.0,532.0,4.7083,20.53
44.0,3183.0,513.0,1183.0,473.0,5.0407,31.49
44.0,1497.0,277.0,542.0,274.0,5.0052,32.18
52.0,2050.0,439.0,1109.0,437.0,2.6719,31.85
35.0,932.0,258.0,1147.0,267.0,2.7014,15.67
44.0,543.0,146.0,506.0,125.0,1.3646,6.54
40.0,2227.0,594.0,2244.0,580.0,2.4459,14.38
23.0,1125.0,273.0,687.0,308.0,2.3182,26.88
36.0,984.0,183.0,615.0,206.0,4.1786,20.15
51.0,2413.0,431.0,1095.0,437.0,4.0089,35.7
15.0,4209.0,680.0,1914.0,641.0,4.5135,15.83
36.0,3795.0,676.0,1742.0,585.0,4.1,9.64
27.0,3230.0,449.0,1193.0,448.0,6.5308,28.78
42.0,1468.0,281.0,571.0,271.0,3.3906,12.42
15.0,1716.0,702.0,914.0,672.0,1.0612,30.0
13.0,335.0,89.0,247.0,77.0,1.6111,7.41
24.0,2268.0,330.0,847.0,296.0,3.858,21.44
52.0,2612.0,365.0,901.0,367.0,7.2354,39.11
35.0,2104.0,399.0,1659.0,387.0,4.0096,16.5
33.0,1903.0,386.0,1187.0,340.0,4.0469,19.66
52.0,4407.0,1192.0,2280.0,1076.0,3.3937,27.0
22.0,5303.0,838.0,2372.0,807.0,5.6912,31.18
48.0,890.0,255.0,434.0,232.0,3.6111,45.0
37.0,2488.0,578.0,1854.0,514.0,2.551,5.91
31.0,2852.0,740.0,3100.0,725.0,2.9524,17.88
49.0,1852.0,429.0,1615.0,447.0,3.495,21.78
38.0,2835.0,447.0,1148.0,446.0,5.9277,44.66
33.0,3910.0,838.0,2097.0,810.0,3.8247,20.87
13.0,2084.0,449.0,834.0,305.0,3.2937,11.42
15.0,1701.0,346.0,723.0,352.0,3.8906,12.87
16.0,1821.0,360.0,969.0,359.0,3.4643,8.51
31.0,3807.0,828.0,1581.0,795.0,3.293,33.75
30.0,2755.0,597.0,1519.0,554.0,3.2952,23.46
35.0,1940.0,384.0,1177.0,403.0,3.1389,10.11
52.0,1855.0,611.0,1715.0,614.0,2.1289,25.0
24.0,1107.0,261.0,768.0,205.0,1.7167,4.88
22.0,312.0,107.0,583.0,119.0,1.9423,9.84
15.0,6487.0,1717.0,3408.0,1560.0,2.1991,13.33
17.0,5815.0,898.0,2614.0,887.0,4.3657,21.59
39.0,1215.0,273.0,1211.0,265.0,1.7212,9.55
13.0,1839.0,275.0,752.0,270.0,4.2031,20.96
5.0,4536.0,1178.0,2485.0,909.0,4.1118,12.59
52.0,567.0,152.0,2688.0,126.0,1.875,21.25
21.0,1872.0,302.0,870.0,301.0,3.725,8.47
42.0,3081.0,680.0,1785.0,609.0,3.745,17.08
34.0,1617.0,493.0,1530.0,500.0,2.6182,17.26
33.0,1520.0,239.0,658.0,242.0,4.875,26.93
42.0,2690.0,589.0,1149.0,535.0,3.88,28.11
15.0,5957.0,1037.0,3838.0,997.0,6.2907,25.31
9.0,5306.0,993.0,2630.0,925.0,4.51,13.58
18.0,2420.0,439.0,1278.0,416.0,5.2101,33.4
34.0,1403.0,274.0,977.0,257.0,3.8409,16.3
15.0,5614.0,989.0,2754.0,994.0,5.035,24.29
16.0,3841.0,620.0,1799.0,611.0,4.3814,24.53
44.0,1986.0,573.0,1044.0,490.0,1.7328,8.81
34.0,1848.0,667.0,1351.0,589.0,2.0547,41.0
30.0,1879.0,226.0,740.0,266.0,6.431,49.25
35.0,2695.0,748.0,2935.0,706.0,2.0134,13.24
22.0,1304.0,278.0,887.0,227.0,3.6607,20.63
30.0,3380.0,722.0,2269.0,652.0,4.525,18.6
39.0,2228.0,542.0,1516.0,435.0,1.6009,4.88
35.0,2294.0,411.0,1054.0,449.0,4.0667,27.69
48.0,510.0,180.0,545.0,132.0,1.8008,8.65
32.0,2390.0,336.0,810.0,354.0,8.5759,50.0001
17.0,2287.0,390.0,1330.0,393.0,4.0197,8.8
14.0,5315.0,1037.0,2228.0,950.0,4.023,20.84
18.0,1676.0,332.0,733.0,318.0,1.7875,10.38
39.0,493.0,168.0,259.0,138.0,2.3667,1.75
14.0,3776.0,580.0,1877.0,559.0,5.1365,21.5
42.0,1706.0,488.0,1941.0,447.0,2.5213,14.97
47.0,1060.0,219.0,496.0,205.0,2.5781,10.48
32.0,1717.0,325.0,1356.0,307.0,2.6705,9.19
27.0,3385.0,427.0,1248.0,409.0,12.0372,50.0001
51.0,2095.0,410.0,1126.0,429.0,4.4,31.84
35.0,1493.0,267.0,811.0,272.0,5.244,21.8
36.0,1083.0,218.0,557.0,210.0,3.0795,21.84
21.0,1236.0,238.0,601.0,261.0,1.939,10.03
26.0,467.0,93.0,244.0,83.0,4.1346,18.75
52.0,1803.0,437.0,787.0,388.0,4.5781,36.05
7.0,3461.0,859.0,1518.0,741.0,3.5684,7.87
36.0,1896.0,315.0,937.0,303.0,3.9960000000000004,8.55
40.0,930.0,258.0,1203.0,244.0,2.5938,11.54
52.0,814.0,216.0,327.0,181.0,2.8542,12.5
35.0,2693.0,493.0,1343.0,455.0,6.0777,32.75
39.0,1701.0,428.0,1468.0,411.0,1.9702,9.32
46.0,2194.0,563.0,924.0,542.0,1.4028,6.85
36.0,2587.0,416.0,1055.0,410.0,6.1995,40.72
15.0,10377.0,2331.0,4507.0,1807.0,2.2466,6.68
16.0,2770.0,406.0,1269.0,429.0,6.6783,27.5
5.0,11775.0,2031.0,6686.0,1911.0,4.1953,13.66
31.0,981.0,222.0,734.0,239.0,4.875,23.24
16.0,5209.0,917.0,2284.0,809.0,4.0403,34.61
37.0,1189.0,377.0,645.0,377.0,2.4672,21.67
28.0,1535.0,330.0,1937.0,317.0,4.1146,16.01
21.0,1730.0,350.0,982.0,322.0,1.8375,7.98
29.0,2070.0,452.0,985.0,420.0,2.8466,11.34
33.0,5301.0,1281.0,2243.0,1159.0,4.2386,50.0001
37.0,1383.0,259.0,808.0,241.0,4.0125,16.14
11.0,3213.0,634.0,1975.0,579.0,3.475,16.72
14.0,3789.0,810.0,2551.0,793.0,2.9321,14.42
7.0,2349.0,312.0,809.0,282.0,5.5520000000000005,28.39
46.0,66.0,11.0,30.0,12.0,2.375,27.5
16.0,2807.0,459.0,1201.0,429.0,4.7941,24.76
20.0,7052.0,1306.0,2197.0,810.0,3.7252,16.71
19.0,2497.0,494.0,748.0,442.0,2.925,14.24
16.0,1994.0,489.0,1173.0,472.0,4.1875,26.64
26.0,2068.0,532.0,1434.0,495.0,3.3008,22.42
32.0,1731.0,413.0,1569.0,427.0,3.3375,15.43
52.0,2137.0,448.0,1194.0,444.0,1.3029,6.91
23.0,8800.0,1857.0,6330.0,1832.0,2.065,21.94
5.0,2087.0,407.0,840.0,401.0,5.4858,18.78
8.0,16759.0,2274.0,7249.0,2156.0,7.4837,35.87
40.0,1449.0,281.0,636.0,295.0,2.7222,16.12
26.0,4516.0,611.0,1714.0,581.0,9.2873,43.18
19.0,1983.0,283.0,1098.0,275.0,6.6355,27.61
9.0,2738.0,510.0,1193.0,412.0,4.3958,12.48
28.0,3857.0,857.0,2328.0,830.0,4.0156,19.6
23.0,1654.0,369.0,669.0,273.0,1.965,6.54
10.0,3757.0,722.0,546.0,223.0,3.75,12.14
36.0,2448.0,475.0,1268.0,450.0,2.5682,10.91
46.0,2085.0,346.0,748.0,354.0,4.0536,26.2
40.0,1948.0,413.0,1434.0,396.0,3.0313,21.91
32.0,1646.0,242.0,697.0,233.0,6.6689,43.3
14.0,6665.0,1231.0,2026.0,1001.0,5.09,26.85
43.0,1220.0,222.0,729.0,230.0,3.6442,18.63
23.0,3516.0,661.0,1465.0,623.0,4.2569,21.31
33.0,1589.0,294.0,1102.0,307.0,1.9676,6.24
11.0,2510.0,460.0,1248.0,445.0,3.6161,9.95
23.0,3318.0,408.0,1124.0,393.0,6.5847,35.88
46.0,2477.0,458.0,1034.0,455.0,5.5,28.97
27.0,4140.0,969.0,2135.0,893.0,3.6292,26.46
10.0,2902.0,363.0,1200.0,363.0,8.3608,18.73
35.0,1446.0,274.0,759.0,291.0,6.0808,21.56
31.0,3037.0,565.0,1834.0,575.0,3.3445,9.29
16.0,1156.0,198.0,455.0,216.0,7.2779,29.29
36.0,1489.0,331.0,838.0,259.0,1.2024,9.02
20.0,1102.0,205.0,852.0,217.0,3.1833,10.83
28.0,3694.0,722.0,1999.0,718.0,3.2813,18.11
36.0,1375.0,242.0,670.0,221.0,5.0839,19.82
18.0,1260.0,268.0,576.0,263.0,1.7222,10.15
32.0,1251.0,220.0,700.0,232.0,3.9875,14.29
16.0,3067.0,396.0,1275.0,372.0,8.7385,34.0
8.0,1003.0,167.0,388.0,140.0,4.2917,22.19
16.0,2629.0,491.0,1265.0,485.0,4.5066,14.02
38.0,1036.0,226.0,1058.0,235.0,3.2578,18.42
27.0,321.0,64.0,214.0,67.0,3.175,10.16
42.0,945.0,193.0,460.0,193.0,3.7569,12.71
12.0,4409.0,1401.0,3068.0,1262.0,2.2808,15.47
31.0,2447.0,465.0,1313.0,352.0,3.3929,9.38
37.0,1082.0,294.0,1146.0,265.0,2.0673,8.85
16.0,1353.0,398.0,1211.0,357.0,3.1551,20.5
34.0,559.0,139.0,532.0,137.0,3.0687,8.85
48.0,1427.0,253.0,693.0,268.0,5.7405,35.16
38.0,684.0,176.0,344.0,155.0,2.0114,13.13
31.0,2143.0,522.0,2276.0,519.0,1.8095,10.08
32.0,2909.0,748.0,1310.0,706.0,4.516,35.0
5.0,623.0,146.0,396.0,136.0,3.6310000000000002,22.5
33.0,3108.0,805.0,1895.0,717.0,3.3015,26.77
17.0,3778.0,939.0,2393.0,862.0,1.8972,10.05
36.0,1830.0,430.0,755.0,419.0,2.9904,28.68
52.0,677.0,152.0,379.0,154.0,1.6797,9.48
17.0,2772.0,576.0,1501.0,584.0,2.6275,14.21
22.0,7548.0,1038.0,2855.0,1008.0,6.729,40.93
23.0,3588.0,577.0,1695.0,569.0,6.1401,24.32
22.0,3517.0,810.0,3134.0,847.0,2.6652,16.48
15.0,3595.0,964.0,1839.0,877.0,2.6014,15.03
36.0,542.0,119.0,231.0,121.0,4.9,35.42
26.0,617.0,112.0,251.0,110.0,3.8036,16.2
25.0,2465.0,585.0,906.0,472.0,3.6538,50.0001
26.0,2506.0,387.0,1273.0,406.0,5.4299,23.64
17.0,4874.0,1349.0,5032.0,1243.0,2.444,9.0
21.0,3905.0,583.0,1528.0,586.0,7.6245,33.66
42.0,724.0,149.0,420.0,150.0,3.0625,36.17
37.0,1376.0,237.0,618.0,226.0,5.9771,43.18
28.0,1433.0,290.0,877.0,313.0,4.7891,18.48
38.0,1928.0,429.0,1358.0,399.0,4.0687,16.03
15.0,3061.0,1079.0,2173.0,1078.0,2.85,18.75
42.0,1254.0,225.0,929.0,235.0,4.3646,11.62
23.0,2502.0,481.0,1443.0,455.0,2.5625,7.0
31.0,3340.0,735.0,1891.0,686.0,4.8542,27.5
31.0,1574.0,193.0,551.0,191.0,10.2311,50.0001
27.0,1848.0,449.0,396.0,150.0,2.8472,4.13
25.0,4444.0,647.0,1922.0,652.0,8.058,47.73
30.0,3643.0,1197.0,4336.0,1163.0,2.07,15.45
24.0,3208.0,691.0,1986.0,662.0,1.5506,5.23
33.0,1293.0,272.0,694.0,229.0,2.0221,5.22
12.0,1250.0,331.0,1047.0,334.0,3.0625,20.88
46.0,52.0,13.0,59.0,13.0,3.875,20.0
30.0,2599.0,366.0,922.0,350.0,5.8382,33.02
44.0,692.0,206.0,398.0,211.0,1.1576,8.75
33.0,2446.0,396.0,1209.0,412.0,4.3958,14.56
36.0,1527.0,427.0,710.0,312.0,2.7857,29.17
15.0,3062.0,584.0,1624.0,538.0,4.3864,13.76
38.0,1130.0,228.0,699.0,241.0,2.65,16.76
17.0,3640.0,830.0,3537.0,807.0,3.4784,15.22
31.0,1547.0,344.0,956.0,287.0,3.4698,22.5
6.0,502.0,76.0,228.0,65.0,4.2386,50.0001
28.0,1737.0,521.0,1764.0,514.0,1.7813,6.78
23.0,5135.0,911.0,2351.0,863.0,5.2319,43.01
39.0,1237.0,256.0,638.0,239.0,3.0139,6.53
18.0,3453.0,666.0,1958.0,601.0,3.0043,15.65
51.0,1538.0,394.0,1173.0,388.0,2.3156,10.98
37.0,1586.0,283.0,675.0,305.0,2.9583,13.21
16.0,2889.0,423.0,1227.0,401.0,6.4514,27.08
22.0,3337.0,518.0,1288.0,466.0,5.04,25.37
35.0,1299.0,254.0,705.0,245.0,2.8333,10.3
16.0,3774.0,456.0,1587.0,430.0,8.6088,30.74
28.0,5287.0,1048.0,2031.0,956.0,5.457000000000001,33.73
35.0,2537.0,418.0,1161.0,421.0,5.3028,22.92
33.0,2040.0,576.0,2649.0,561.0,2.3375,17.06
42.0,1467.0,203.0,577.0,204.0,6.6368,50.0001
37.0,1147.0,258.0,742.0,242.0,4.0461,15.35
18.0,1703.0,360.0,354.0,163.0,3.6563,14.69
12.0,4161.0,731.0,1609.0,615.0,5.0947,26.75
18.0,2643.0,502.0,1755.0,541.0,3.3281,9.12
40.0,1166.0,250.0,976.0,244.0,1.95,8.48
36.0,1426.0,235.0,698.0,240.0,4.8523,26.73
11.0,15018.0,3008.0,7984.0,2962.0,3.1371,20.18
38.0,1901.0,392.0,1099.0,406.0,2.7661,11.39
36.0,2223.0,361.0,942.0,331.0,4.6806,15.24
16.0,4208.0,630.0,2592.0,662.0,6.1966,26.05
20.0,3847.0,727.0,1725.0,737.0,3.3447,30.52
24.0,2311.0,536.0,1005.0,525.0,2.9,18.52
38.0,1946.0,407.0,975.0,417.0,4.0726,38.54
36.0,2080.0,455.0,1939.0,484.0,4.2875,17.66
11.0,5175.0,971.0,2144.0,792.0,3.0466,9.73
52.0,1190.0,400.0,1270.0,332.0,2.0329,22.5
4.0,4952.0,1000.0,2912.0,943.0,3.7538,14.75
28.0,1784.0,440.0,1255.0,433.0,3.7054,16.92
21.0,1616.0,400.0,688.0,384.0,4.2109,27.88
31.0,1986.0,417.0,1042.0,422.0,3.0294,7.02
47.0,1372.0,395.0,1237.0,303.0,2.125,9.55
34.0,1336.0,345.0,1009.0,311.0,1.608,7.37
18.0,1339.0,284.0,761.0,290.0,5.3074,13.72
19.0,2653.0,680.0,1419.0,579.0,2.3787,9.13
21.0,6034.0,1205.0,3795.0,1146.0,3.2633,12.97
25.0,185.0,32.0,85.0,32.0,4.875,25.0
12.0,2739.0,535.0,1859.0,498.0,2.9936,6.06
38.0,1222.0,282.0,756.0,256.0,4.125,17.39
48.0,1096.0,218.0,657.0,199.0,2.7841,6.58
36.0,1954.0,513.0,1437.0,440.0,1.125,9.38
49.0,1937.0,445.0,1339.0,440.0,3.0319,16.28
23.0,2578.0,665.0,989.0,622.0,3.5484,23.8
17.0,2556.0,587.0,1005.0,401.0,1.6991,6.91
48.0,3118.0,561.0,1275.0,530.0,3.455,22.21
24.0,527.0,112.0,270.0,112.0,1.6172,15.63
37.0,349.0,79.0,276.0,64.0,3.2125,12.5
13.0,4492.0,821.0,2093.0,734.0,4.0709,15.17
16.0,6101.0,1200.0,3407.0,1134.0,3.125,8.08
32.0,1947.0,355.0,1786.0,332.0,4.5726,17.75
47.0,2118.0,413.0,965.0,382.0,2.1842,10.79
40.0,1896.0,416.0,950.0,383.0,2.425,25.5
20.0,4477.0,924.0,2656.0,871.0,3.8788,22.69
14.0,4719.0,734.0,1880.0,731.0,5.3558,31.38
52.0,2224.0,418.0,832.0,406.0,2.3952,7.84
43.0,1258.0,381.0,1276.0,358.0,1.8917,10.69
39.0,4402.0,894.0,2941.0,887.0,3.8565,23.98
28.0,639.0,179.0,1062.0,169.0,3.0588,14.52
36.0,1184.0,240.0,946.0,232.0,4.0357,16.25
20.0,1815.0,375.0,1665.0,357.0,2.2448,5.89
22.0,569.0,132.0,542.0,125.0,2.1875,18.75
14.0,3643.0,706.0,2070.0,697.0,3.1523,14.18
16.0,2168.0,444.0,782.0,374.0,3.0187,27.81
38.0,993.0,246.0,760.0,205.0,1.1563,8.27
9.0,1914.0,491.0,1116.0,424.0,1.4646,6.59
37.0,1516.0,344.0,983.0,347.0,5.0,24.36
43.0,2361.0,489.0,824.0,470.0,3.4196,30.22
35.0,1627.0,838.0,3013.0,791.0,1.5565,15.25
7.0,3639.0,637.0,1027.0,421.0,3.8831,13.21
25.0,3502.0,508.0,1713.0,508.0,5.5181,24.21
43.0,1004.0,236.0,839.0,235.0,2.81,10.34
40.0,1547.0,625.0,1493.0,543.0,1.2887,21.25
52.0,1056.0,274.0,584.0,255.0,2.1513,8.67
17.0,6817.0,1632.0,4526.0,1474.0,2.6152,13.53
44.0,2007.0,288.0,921.0,307.0,6.5989,50.0001
32.0,3511.0,646.0,1733.0,510.0,3.46,12.39
11.0,1720.0,345.0,850.0,326.0,3.2027,12.86
18.0,1891.0,306.0,830.0,279.0,4.5764,20.7
27.0,1685.0,341.0,757.0,317.0,4.2434,27.05
37.0,1336.0,251.0,680.0,231.0,3.815,9.9
32.0,2915.0,492.0,1292.0,454.0,3.3188,11.71
16.0,396.0,78.0,188.0,72.0,1.3889,8.75
40.0,2374.0,500.0,1772.0,455.0,2.189,7.25
52.0,1833.0,324.0,735.0,306.0,4.6944,39.89
23.0,2281.0,408.0,1164.0,420.0,3.5347,10.12
33.0,2017.0,370.0,949.0,342.0,4.625,22.86
22.0,3740.0,965.0,2011.0,824.0,1.3039,7.75
39.0,1731.0,485.0,2115.0,478.0,1.5369,14.13
4.0,786.0,116.0,368.0,109.0,6.3215,13.82
35.0,614.0,180.0,691.0,164.0,1.6953,8.13
18.0,5009.0,1108.0,2948.0,963.0,3.0042,10.65
34.0,617.0,189.0,810.0,180.0,1.9766,16.25
44.0,1891.0,449.0,1047.0,432.0,1.7727,8.61
13.0,3480.0,528.0,1432.0,532.0,6.1642,27.78
37.0,1249.0,218.0,583.0,214.0,5.7422,33.07
9.0,6298.0,1512.0,4451.0,1456.0,2.569,8.83
21.0,1798.0,399.0,837.0,410.0,5.6999,47.0
42.0,2087.0,402.0,1342.0,423.0,4.2149,19.9
11.0,840.0,329.0,1338.0,345.0,2.3333,24.17
21.0,916.0,194.0,451.0,178.0,2.125,6.33
32.0,2242.0,490.0,921.0,461.0,4.0429,50.0001
28.0,1789.0,352.0,1347.0,330.0,3.425,18.97
32.0,3775.0,786.0,2416.0,792.0,3.6625,24.76
43.0,2021.0,379.0,1051.0,352.0,3.3836,12.99
7.0,4915.0,885.0,2833.0,874.0,4.3229,13.0
43.0,2430.0,502.0,1537.0,484.0,2.898,12.14
26.0,186.0,48.0,102.0,39.0,2.5625,10.31
23.0,2656.0,515.0,998.0,435.0,4.0294,50.0001
37.0,2155.0,721.0,1082.0,637.0,3.4071,26.75
26.0,32.0,8.0,27.0,10.0,2.225,15.0
18.0,1221.0,255.0,507.0,271.0,5.3679,22.84
17.0,2387.0,437.0,1204.0,423.0,4.0529,10.62
38.0,1754.0,382.0,928.0,354.0,4.1417,27.08
19.0,3114.0,787.0,3157.0,772.0,1.7083,8.22
17.0,1429.0,265.0,692.0,245.0,2.8611,9.87
39.0,1015.0,356.0,875.0,313.0,1.5,6.7
30.0,2787.0,713.0,2647.0,693.0,2.2765,9.81
18.0,5481.0,780.0,2477.0,764.0,6.7248,37.72
52.0,957.0,188.0,403.0,172.0,3.2344,24.55
47.0,1688.0,386.0,1663.0,381.0,4.0609,17.13
26.0,6429.0,1611.0,2806.0,1491.0,3.1929,26.52
27.0,3782.0,771.0,1742.0,751.0,4.0451,39.51
29.0,2756.0,551.0,1381.0,531.0,2.9625,23.73
35.0,1316.0,321.0,732.0,336.0,2.1213,7.92
48.0,1283.0,278.0,567.0,255.0,3.2794,46.0
25.0,3004.0,718.0,891.0,626.0,2.395,8.03
5.0,1664.0,444.0,907.0,374.0,2.7667,9.29
42.0,801.0,176.0,711.0,183.0,1.8681,5.97
29.0,3201.0,640.0,1722.0,570.0,4.4597,20.41
15.0,3873.0,810.0,1697.0,627.0,2.4555,5.56
52.0,1974.0,525.0,935.0,465.0,2.7173,30.0
32.0,1937.0,332.0,922.0,340.0,3.94,27.84
48.0,2059.0,388.0,834.0,405.0,2.9306,6.79
28.0,2879.0,659.0,1661.0,554.0,2.066,8.81
38.0,380.0,130.0,445.0,140.0,1.9286,13.75
37.0,1951.0,432.0,1089.0,411.0,2.3272,8.06
25.0,2203.0,367.0,1194.0,377.0,5.4087,22.32
52.0,1952.0,628.0,1284.0,576.0,2.105,31.67
27.0,4073.0,1013.0,2411.0,933.0,3.108,23.1
20.0,1384.0,257.0,557.0,232.0,2.0882,10.49
35.0,1026.0,195.0,753.0,185.0,4.5909,17.92
29.0,1650.0,496.0,882.0,445.0,2.2287,14.0
19.0,2953.0,895.0,1914.0,855.0,3.5521,29.0
28.0,3310.0,574.0,1811.0,597.0,4.5401,16.69
34.0,1797.0,395.0,1162.0,407.0,3.455,13.75
26.0,2737.0,614.0,1877.0,606.0,2.8622,18.43
25.0,2185.0,370.0,1558.0,369.0,5.3072,13.27
39.0,2776.0,840.0,2546.0,773.0,2.575,15.35
42.0,1779.0,431.0,1507.0,380.0,2.8892,15.98
34.0,1582.0,343.0,1356.0,324.0,3.4211,14.11
37.0,1987.0,347.0,1095.0,357.0,4.3203,23.28
16.0,60.0,10.0,65.0,19.0,6.1359,25.0
3.0,13802.0,2244.0,5226.0,1972.0,5.0941,14.37
30.0,1729.0,457.0,1673.0,460.0,1.7,8.59
15.0,3244.0,421.0,1259.0,413.0,7.7854,39.53
30.0,473.0,109.0,242.0,93.0,2.5417,12.32
46.0,40.0,10.0,14.0,7.0,1.125,22.5
27.0,3337.0,613.0,1489.0,607.0,3.6364,21.92
35.0,1919.0,349.0,1302.0,345.0,5.6409,19.09
36.0,2099.0,510.0,1845.0,483.0,1.4138,5.25
48.0,1766.0,444.0,1406.0,421.0,1.7039,5.27
6.0,4656.0,971.0,2320.0,935.0,3.0938,10.08
52.0,335.0,83.0,152.0,77.0,2.2841,10.63
31.0,1297.0,259.0,765.0,240.0,2.7656,9.36
36.0,1332.0,217.0,648.0,203.0,4.7159,36.59
36.0,1371.0,250.0,666.0,257.0,5.0795,24.33
46.0,2054.0,502.0,1170.0,494.0,2.1786,20.63
32.0,432.0,182.0,702.0,186.0,2.1471,12.5
19.0,2283.0,634.0,1184.0,453.0,1.2227,7.68
25.0,4919.0,661.0,2183.0,625.0,8.1356,35.28
35.0,990.0,192.0,674.0,178.0,3.3214,10.16
49.0,3273.0,579.0,1431.0,539.0,4.275,22.76
52.0,1983.0,344.0,887.0,331.0,3.2875,23.44
14.0,810.0,151.0,302.0,138.0,3.1094,13.61
43.0,1226.0,244.0,491.0,205.0,4.9286,30.7
34.0,5065.0,788.0,1627.0,766.0,6.8976,33.33
52.0,1907.0,261.0,681.0,249.0,10.9805,50.0001
52.0,1846.0,471.0,827.0,446.0,2.6833,24.09
41.0,2476.0,506.0,1271.0,485.0,3.4531,26.39
34.0,2304.0,437.0,1506.0,403.0,2.2071,6.46
26.0,1589.0,380.0,883.0,366.0,3.5313,18.75
36.0,1158.0,218.0,619.0,233.0,3.6125,12.25
30.0,2651.0,572.0,3249.0,552.0,3.7202,18.21
36.0,2169.0,359.0,1018.0,370.0,4.3906,23.13
36.0,1249.0,159.0,362.0,143.0,6.8469,44.64
34.0,5218.0,1576.0,3538.0,1371.0,1.5143,11.88
21.0,2869.0,596.0,1471.0,577.0,3.0375,19.76
37.0,1244.0,247.0,484.0,157.0,2.3661,7.75
22.0,6269.0,1279.0,5587.0,1251.0,3.8201,13.62
25.0,1270.0,255.0,1050.0,245.0,2.1618,5.53
44.0,1399.0,386.0,1419.0,373.0,1.8224,14.38
16.0,9020.0,1509.0,3575.0,1486.0,4.2415,27.57
33.0,3180.0,865.0,1347.0,841.0,4.0651,50.0001
41.0,1562.0,377.0,874.0,368.0,4.1083,32.43
16.0,2397.0,501.0,1053.0,557.0,2.6994,11.25
45.0,1179.0,268.0,736.0,252.0,2.7083,16.18
26.0,2343.0,377.0,1166.0,373.0,6.0,23.31
26.0,1848.0,339.0,1952.0,327.0,4.087,18.25
35.0,2624.0,1116.0,3548.0,1008.0,2.0132,19.84
49.0,4094.0,634.0,1363.0,659.0,5.2362,23.68
34.0,1175.0,251.0,683.0,261.0,1.7176,5.84
33.0,1471.0,451.0,2272.0,482.0,2.5385,16.09
7.0,4194.0,673.0,1355.0,566.0,4.3702,22.61
16.0,1660.0,236.0,733.0,214.0,5.6874,20.27
31.0,1108.0,238.0,1151.0,229.0,4.3333,14.95
36.0,3903.0,885.0,2313.0,804.0,2.655,8.63
41.0,774.0,144.0,356.0,150.0,3.5625,11.53
12.0,972.0,269.0,1134.0,286.0,1.63,4.95
23.0,292.0,56.0,92.0,41.0,2.9583,9.17
33.0,1591.0,466.0,1000.0,418.0,1.0467,7.01
31.0,3080.0,526.0,1493.0,582.0,6.3052,34.42
20.0,4018.0,1220.0,1570.0,1122.0,2.5821,12.5
52.0,1963.0,430.0,1197.0,415.0,3.8929,21.1
20.0,2687.0,637.0,2154.0,610.0,2.6434,16.97
31.0,2023.0,469.0,1073.0,436.0,1.5714,5.61
15.0,1569.0,423.0,1123.0,369.0,1.6111,11.39
2.0,11008.0,1549.0,4098.0,1367.0,6.4865,20.44
34.0,3547.0,523.0,1187.0,500.0,7.138999999999999,42.4
35.0,2157.0,441.0,1009.0,409.0,1.5827,6.3
22.0,3553.0,530.0,1108.0,441.0,5.8505,41.71
17.0,2971.0,350.0,1180.0,346.0,11.1228,50.0001
29.0,1579.0,351.0,1056.0,322.0,2.3056,9.85
27.0,862.0,280.0,1243.0,267.0,2.3724,15.42
7.0,2021.0,441.0,1615.0,406.0,2.5842,11.13
25.0,1837.0,278.0,1006.0,271.0,6.6842,26.53
24.0,4365.0,804.0,2663.0,753.0,4.5814,23.33
32.0,614.0,95.0,227.0,107.0,3.9922,24.74
6.0,6988.0,1121.0,3660.0,1092.0,4.2224,12.57
30.0,762.0,228.0,840.0,226.0,2.3375,15.42
28.0,1605.0,501.0,936.0,460.0,2.5991,14.75
32.0,1263.0,178.0,508.0,180.0,3.6667,31.41
25.0,3420.0,977.0,1718.0,947.0,3.1033,21.79
15.0,2235.0,545.0,1376.0,516.0,1.9032,10.0
14.0,9849.0,1887.0,4356.0,1780.0,3.5877,16.09
18.0,4493.0,760.0,1784.0,725.0,6.7042,41.3
33.0,1616.0,322.0,580.0,311.0,4.0391,33.75
34.0,1764.0,243.0,692.0,223.0,8.0331,50.0001
18.0,9963.0,2031.0,5613.0,1946.0,3.8171,18.72
44.0,1387.0,280.0,984.0,302.0,4.25,14.31
15.0,2000.0,402.0,778.0,369.0,4.3594,22.42
25.0,1471.0,300.0,721.0,304.0,2.4688,12.68
4.0,30401.0,4957.0,13251.0,4339.0,4.5841,21.23
35.0,1542.0,298.0,1164.0,318.0,5.9145,23.69
43.0,2583.0,633.0,1544.0,617.0,2.5417,17.83
47.0,1082.0,198.0,455.0,193.0,3.0132,22.32
12.0,2290.0,319.0,728.0,228.0,6.1561,23.35
14.0,16199.0,2993.0,8117.0,2847.0,5.8322,28.18
33.0,1358.0,247.0,738.0,235.0,5.0947,21.03
11.0,1227.0,202.0,645.0,198.0,5.6674,20.98
26.0,90.0,18.0,47.0,18.0,1.125,8.75
